Feature ID	Taxon	Confidence
d78d003325a7b06fea310142b8dfe460	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.999823179
8be79fa204d0a354dd97b26d5e0e512f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.999828111
b4f3f95820eca87a1a946ec0c4ac0f0d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.999164168
4d44651db16549be93505fc2fb80eb15	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.928696014
cc574a133f947828a7bac72632e7773b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.93117495
222b7765ed6b8b65ef3e9db5a52075d9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.707674171
6b93376662970a48e9507c6526d5b8c9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.820643647
7f5193cc9ec22e8ffb65d9c331d049fb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azomonas;s__	0.72153823
165cb37bc3e338885d6d13a8084429bf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.999774054
c1dba90fcad5c877a09ad4765c7bb93c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.813151675
8e76ed6ec546dae48bcdc6c41940b816	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.751194969
420e84d75ebfef745092c656b8f0b85b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	0.999874717
5dee32f5a790d196772697a8eec9832a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.99862377
cc82afb630282dbe48a356f46ba01ba4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.996919703
19a802b21f6846a707747ac69682f0ca	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__	0.91442458
38ec5abb440708616163c7f0f9b623d3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.992600812
7635c6d635ca1f1756076d1e7d5bcc70	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.990730686
fc06106828f33b190b8d8249a444bacd	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.985907193
ec75d8b7e965c13c48e773cd0206a619	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.979383392
d243b2ed42daeb914fe8937b05198369	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.991756864
57d8a2014890e1013706004184260a16	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.998879478
1d843898c77c6f3a1fb9d5671aa2f94e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	0.988564915
d1635c14a70fd2337079474bc1488a85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.831014285
37b037cd1ee6286ee64ee6f3f01217af	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.839325796
9205eeca5c3f017737b99b5a88b1a37e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.968969899
88a6558a9cbad0d51373659d57f62ae2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	0.95309133
050778d178e0b9901c1737fa8c44c2d0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	0.99008695
c2cf26eaf9070d91e4ed629bd893371c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.967295576
22b64839434b8617ea92c1272e384dc4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.969524663
290cb6d93a74b9a3b47c48ae79849d3f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae	0.973149918
074fc8cd8d77cc637c01b8e9ebc883a0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.964088172
e74a51e9552452d32ea36b457758e12d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.94665171
d67d293cb50c6b965f9bd15601b9bcf4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.961134866
7ca96493b39da88ce3908d521c55a512	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.754398776
f6ac6c6eaf3d18ab784846783bcca1f0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.907200146
3ce4d0e9349f6240b057058e1f2648ba	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__	0.706947119
21f30f5bdb183511513c9d4ebde64906	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.999999987
2d0dc388dcb2abfb170e5c31085ad6f9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.904370496
7b9755fff3abadee219245ea285aa022	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.999999931
7c08439b359ff532cf723c5a538354f7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__	0.937532433
40618cbdc7e1c5c18f968f3a99ac1f9b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.919164752
0bae88a4ed9eb47a21bf31161239916d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.987286538
bb17b5aea900b674fcffa854e157f0e4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.958587348
e11aa9a5ebf0caa8278087439c88a3d7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.910099512
60bd40de01d7b3af855a6e997156ce2e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.993064029
c4a69b88e1f88f0aaf10a023f23b6e1e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.981300115
13d140edf39fde4a8e66c9bf844c6560	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.992922149
10cf26343235dcf6003179f8b6949d07	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.993198538
3b537e0a6ccb105564a30f056d1652c3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.919428497
e2b9d8315442bc3f051b1e26de21b3ec	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.920713448
0dff770a4477dbc12e56a3e435f7695c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.926046832
4e02376b003360a49f26c4e9ae6ff256	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.985613928
eefbaf577eb688b9e320190e520a9593	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.990557852
aaeefc8d11513efc3f778f60882031d8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.852784177
e861646ea79f93cc9ff6e2d9853820eb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.974832852
b554f2dc29aa00e258cc96e94eb0bc5d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.876757901
9237511542eb4854f291bdbaf8718275	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.766082111
90c8c56216f896bd12028548bd5a6fa5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.999714999
52b090752d35754ec81a9b28ebd6c5b5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.998012175
ee24ed72c4b4171c1f5ce229e763ea96	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.997461642
802e58502f905c9f23926003c31ea8f7	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.9998214
b50aacc9bde92f0ba28383749689eddf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.998853107
551a0f36b2d0d161d1efa1b395d11fa4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.997787985
0260cc5b370e3ca7a6a531fdd5053d03	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.999606442
a8a8a8d8be3de13de1d316a893e9de49	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.928457971
8dee1208fb0208f1dacc820f878a032a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.795842619
8b449e631b4e435294f08668a06889a0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	0.981200704
b75163b1e19955c5cfb1fb581332436f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Cobetia;s__	0.887559813
ae4ca02a32903744e24057705156f7fe	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kosakonia;s__	0.94723752
613ff48fb7bae79527a24f3303acbb50	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.986279883
e1dc6d8846f7c94810f43c52a7ba602b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.783024456
168c23034e7342838f71c6d89146e675	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter;s__	0.972968688
2f5e59ec84865929923b520ab2f084c1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.965167291
8abbfd30ddf269124812771fcb7195bc	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.941627854
71b5667d151cbbaa167f65ec21727929	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.990740517
d9cecf22af278e92f0001c8ee104926d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.993898333
df91f08da91ab8e399589605c37d1f38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	0.99009145
9f59202a91c5439469a6474e0b341737	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.985805472
685b11f1075bfb6799b549060e0b109a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.999999777
84ab23323c86c295dc8a4557c60fbe46	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pseudocitrobacter;s__	0.777694123
220d5d466a375f596fc4e5e659b997f6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alishewanella;s__	0.952247814
5556deb50ccc75538296e95fdc062e1b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae	0.999989932
8954eb15f8817cf20857ba78fff5cf79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae	0.999983668
06ca3f3b6e30e8702d250b4d9d723d38	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.999852532
d3d4712ba8cd174187056cad96aaf748	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Rickettsiella;s__	0.981932274
5647c68aaebc811f9e259256e17da9a1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__	0.996410249
362d5020700449b13c1e324f5b690513	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Trabulsiella;s__	0.835003752
44b45cde97a554d542aca51ba4b8c31e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Trabulsiella;s__	0.773673427
2a47abeafd9a14a821e33c07e2a5861a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.775578911
16d338bccf77dc48095a52e0420c3f07	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Sporocytophaga;s__	0.999147063
5d827eeaa9d5c085eb488b73e92770a2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__	0.99999993
1920b96805b5becd3582ca1bd420086a	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.758618282
6b6e73958a4584a51999b5eced1e535e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.857379812
e59b95d8878d759ba2e0d92be89b74dc	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.709033661
af02e6564789f3cdf949f80751748078	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.764514185
6b78acb7c98e14b166adf2eaba5a0269	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.993261553
89e3973780e73211ef1fd8d1aacf1f7b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.73088397
d65e4ff10426cf38fc88feb734f1e0d1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured;s__	0.985403888
2401fc1c554638af4750c29f4968f3be	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured;s__	0.987001936
814a28ed3fd8a6ac89d0da83534d3ff6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Izhakiella;s__	0.99999237
d98a61f4680d23a6a224420e3af5aab1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae	0.998850079
64040ea408de50c70098ad4cb4bacd57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured;s__	0.966319032
009413c470a9377721e864e3bacf771d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Rickettsiella;s__	0.994086668
432209d5a05603393e2a77d282e63a9b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__	0.999997886
345b1a23bbd237c33c7bccc97ef3fb54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	0.996696296
13ee0eb748c3c0050c67fbd1f557e50b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	0.99806853
6eb4747f52d098c4dd601bf42c5977e9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	0.997645546
cbf3919cdcc89b36c4e339775e22897a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Siphonobacter;s__	0.999990871
331974c43a266a233decdb46947c11c8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.907594291
7e513ae78adfb9506544eb3b41943af3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__uncultured;s__	0.945514708
1bdb67c105b17d743e777baf117f3f40	d__Bacteria;p__Proteobacteria	0.704214011
908674b8f5b0e8bd8efc18fcf1767564	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__	0.817826347
2472705f38af7d58a2da5dff69023351	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.723812925
f0f81b98d37b8b8f876d5e2c89fac886	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae	0.999689203
553067d0f0f14eb8e33fad4232ac6a20	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae	0.999735656
7d68b1844810ba13fd4baf211014728d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__TRA3-20;g__TRA3-20;s__	0.926172797
4606afe134503744e452b74345090664	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Arsenophonus;s__	0.999926564
0cd966fe2afd6422aa045eed38d023ef	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Arsenophonus;s__	0.999941492
ae19b3e10f6e75a0b68a7babbecd9e91	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Arsenophonus;s__	0.999882909
886eac8f95bab765e558a0783614e10b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Arsenophonus;s__	0.999941333
0ec4635a3a0fe78efc076493afb9904c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__	0.755061965
1f4671ca939b08eb9d1ecccf8232d21b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Siphonobacter;s__	0.999998692
ffd51eb1f6810e14dbb0975664013d6a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Siphonobacter;s__	0.999998236
2978924cea724051d9ce857a37e20496	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.994846603
5d4988c3affb978b89369b15b8823383	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__	0.99670718
cc8ada81f7dbe384a17487c78c000a6b	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__	0.999999043
fc21da5144bab57ea64cb84b7f5d5dc0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__	0.999967991
3c6992b8b571be12a32c1c67db0995a1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__	0.999999111
8f62d8dab84848f84c9bf7fac2bf7bbf	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__	0.999999331
459c127a6106ab18e0f12900cbf56440	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__	0.999998659
2b6ab44cff428960b9549fdd4175a183	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.996050149
a9300be4bf44bd381a8c967319f5ddf4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	0.785147124
b283ee2ecfeaa003d16a9c341462bbc2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.993196373
76f91f96119b2ad6831fef25f5e8ae1e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	0.99862119
471116918c7fb219a741b176d27b0f51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	0.999127168
4d0c0962a0faa0a5645914ddd22eda55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	0.999783847
5708e02d39de7c6f4eaf8630db0a63bd	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.814609394
75da249f41d08d55b8ed5b9766570a95	d__Bacteria	0.999977755
26a11181ddd1cc1f27895a47db81c786	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.99999065
2eccfb1c9e715db71e237217b2c05356	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.999994481
170bfa5bb5be8ce7ef14d7db46b06613	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.999990475
fb43f41bea4c1f7eea6bdbbad504f4b6	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	0.999987627
e48b89895226f0f751e7aa16c2cd74f9	d__Bacteria;p__Firmicutes;c__Negativicutes	0.703341316
38dadfb6c72c165d86da847c7533461d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fibrella;s__	0.999995377
6431099aca94ed96093977b221b67a2a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	0.999993299
c331c32f35f24161c8dc5240c7e43d51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__Siphonobacter;s__	0.977629305
8e25eb64c3eff82de6cca1de46c096a5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.813306141
f1a23e19fb5ae6d3eb9554a79fb45792	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Nubsella;s__	0.999060344
774f07e243513ea5a37a70521ee2ed0f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	0.943696883
1167adff5a1eb772c19766db5372f144	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__	0.891263141
8ee75f480a39e12ca52ca88e020578ac	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.994088756
85909f2b3ab1f592477fc82ecf1f01d9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.997558141
b87c9023ee941640940d8d711b901af4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.860143223
1a43009b92dcd9adffc870982647603a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__	0.722346257
cb3132d1eca4e5471356bd3905d3eaaf	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aureimonas;s__	0.781256009
51a9eb186d3194a5937cce32f2a1675b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.999605535
810b033df47b7c920eea86fd183a601b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia;s__	0.948240641
f28052cfe39165ea4683e5eeab9f340e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	0.736093864
a74618a7d7061a2aa232cb6980bac184	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.999955405
e43cb6b69d8d1a8ad619bcc1f736505d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.999948657
